"Country","Total","Diarrhoea","HIV","Infections","Injury","Malaria","Measles","Meningitis","NCD","Pertussis","Pneumonia","Agriculture_Land","Energy_Consumption_per_Person","Energy_Production_per_Person","GDP_per_Person","Health_Spending_per_Person","Water_per_Person","Years_in_School"
"Turkey",7.82736476988572,0.28855618797247,0,1.4153347214691,1.04592345768943,0,0.033380535883705,0.52370351853102,2.64448023167576,0.023737269961746,1.85224884670249,50.8322180788171,1.38884019495309,0.000408588874274,8456.75389653093,623.77323607,2889.0272,8
"Turkmenistan",27.2348577263322,6.00901804512637,0,7.21985777151274,1.35541760416384,0,0.009036117361092,1.14758690485872,1.60842889027443,0.018072234722185,9.86744015831278,69.399697827336,4.4937471484606,0.013909086417604,5726.43628207836,83.6494936,5045.458,11.4
"Ukraine",7.55116766251686,0.098095422867569,0.13951349030054,1.07904965154326,1.88343211905732,0,0,0.33134453946379,3.89111844041357,0.006539694857838,0.12207430401297,71.2766691983705,2.94314450194776,0.001767466086839,6730.01074147509,259.64421464,2997.373,12
"United Arab Emirates",2.66918134450022,0.063932487293418,0,0.41556116740722,0.5274430201707,0,0,0.063932487293418,1.47044720774862,0,0.12786497458684,6.80622009569378,9.39784694511008,0.030131013757401,35246.6937703782,1526.89647496,35.306,9.3
"United Kingdom",2.59087232315783,0.005383630801367,0.001345907700342,0.62988480375993,0.22476658595707,0,0,0.092867631323579,1.47646074727487,0.006729538501709,0.15343347783896,73.0955234985326,3.39436448025191,0.002722567883522,32623.5160500435,3801.44539817,2429.26,13
"United States",3.63204107204886,0.007274539294333,0.001363976117688,0.86180557702555,0.87180806855526,0,0.000227329352948,0.036600025824614,1.66586949840233,0.008411186059073,0.17868087141706,44.2049233554379,7.48793030309585,0.005579862997973,42226.580034574,7719.62742794,10074.58,13.7
"Uruguay",7.86400826118039,0.31773770752244,0.019858606720152,1.60854714433235,1.46953689729129,0,0,0.13901024704107,3.35610453570577,0,0.95321312256732,85.0759913152783,1.24567553235522,0.000413863316644,10920.6417529365,720.56841515,41726.76,9.4
"Uzbekistan",18.6303073241616,4.50575826146049,0.084946104407799,4.5780528184033,0.93079242063865,0,0,1.13863927184922,1.06272998705927,0.016266275312132,6.31312218503069,62.5763986835919,1.84971962479901,0.002313162208795,2428.749951047,57.40209764,1868.385,11.8
"Venezuela",8.1567185998914,1.27145900338332,0.05179399356752,1.11273547470866,1.64404160227225,0.001670773986049,0,0.17543126853515,2.56296729459922,0.01670773986049,1.31991144897874,24.2049770421178,2.51181449794165,0.007412662147017,11862.3220001628,598.30683221,45351.788,8.5
"Vietnam",5.25658663292597,0.31531486297862,0.45657056592658,0.94259729739681,0.60786814349169,0.018744832618687,0.25171632373665,0.47866269008432,1.49958660949493,0.02945616554365,0.65606914165403,33.0248008514206,0.575456290537262,0.000830691957149,2577.73250955309,70.09052721,10338.159,8
"Zambia",105.550926506264,20.0362049005656,16.9208137622864,16.7622790653089,4.16983121585052,21.5846833361599,0.73737068361636,2.8167560114145,2.67665558152739,1.04706637073523,18.7992655787991,31.0563768681311,0.617251413049133,0.00056819834095,1302.85927025632,72.58389754,8994.4,7.4
